age,year,sex,value
0.0,1816.0,male,0.000586451681281523
1.0,1816.0,male,0.00012778523823566
2.0,1816.0,male,9.39433982432014e-5
3.0,1816.0,male,6.33993547197765e-5
4.0,1816.0,male,4.40218108391192e-5
5.0,1816.0,male,3.73246753001345e-5
6.0,1816.0,male,3.18623956349938e-5
7.0,1816.0,male,2.71298449794092e-5
8.0,1816.0,male,2.29299897388016e-5
9.0,1816.0,male,1.94534078322177e-5
10.0,1816.0,male,1.64494457467676e-5
11.0,1816.0,male,1.42467982280133e-5
12.0,1816.0,male,1.27335053168384e-5
13.0,1816.0,male,1.21284222729258e-5
14.0,1816.0,male,1.24584509921341e-5
15.0,1816.0,male,1.35863493688139e-5
16.0,1816.0,male,1.53479004844309e-5
17.0,1816.0,male,1.76616576328033e-5
18.0,1816.0,male,2.05841920945324e-5
19.0,1816.0,male,2.42003188776846e-5
20.0,1816.0,male,2.81808161883038e-5
21.0,1816.0,male,3.16685048268552e-5
22.0,1816.0,male,3.4273327909442e-5
23.0,1816.0,male,3.53547801908832e-5
24.0,1816.0,male,3.47724066526819e-5
25.0,1816.0,male,3.31091645082003e-5
26.0,1816.0,male,3.07546330590709e-5
27.0,1816.0,male,2.85957843230858e-5
28.0,1816.0,male,2.7074541878842e-5
29.0,1816.0,male,2.60792770391922e-5
30.0,1816.0,male,2.58857953267519e-5
31.0,1816.0,male,2.58028787782349e-5
32.0,1816.0,male,2.61345600398953e-5
33.0,1816.0,male,2.65215723030653e-5
34.0,1816.0,male,2.69362890143865e-5
35.0,1816.0,male,2.72404545318519e-5
36.0,1816.0,male,2.77935693319626e-5
37.0,1816.0,male,2.84021247000224e-5
38.0,1816.0,male,2.91768453939423e-5
39.0,1816.0,male,3.0090190586224e-5
40.0,1816.0,male,3.11699915032488e-5
41.0,1816.0,male,3.25826817317532e-5
42.0,1816.0,male,3.43287766108006e-5
43.0,1816.0,male,3.62701889591516e-5
44.0,1816.0,male,3.85183998479718e-5
45.0,1816.0,male,4.11575448374142e-5
46.0,1816.0,male,4.35210433806309e-5
47.0,1816.0,male,4.55246629938583e-5
48.0,1816.0,male,4.77247672897606e-5
49.0,1816.0,male,5.00381753287382e-5
50.0,1816.0,male,5.23256321252157e-5
51.0,1816.0,male,5.47825916540657e-5
52.0,1816.0,male,5.73256321576164e-5
53.0,1816.0,male,5.97031351174921e-5
54.0,1816.0,male,6.199868438799e-5
55.0,1816.0,male,6.37356222501603e-5
56.0,1816.0,male,6.70444546238539e-5
57.0,1816.0,male,7.14249899746154e-5
58.0,1816.0,male,7.75301058254158e-5
59.0,1816.0,male,8.59363358484746e-5
60.0,1816.0,male,9.45101552861676e-5
61.0,1816.0,male,0.000104106137328843
62.0,1816.0,male,0.000112081021623422
63.0,1816.0,male,0.000118906579292401
64.0,1816.0,male,0.000124258969104246
65.0,1816.0,male,0.000126896075573118
66.0,1816.0,male,0.000133011315834995
67.0,1816.0,male,0.000142426162649116
68.0,1816.0,male,0.000155754316210525
69.0,1816.0,male,0.000173636442430217
70.0,1816.0,male,0.000193986274739011
71.0,1816.0,male,0.000216769436903794
72.0,1816.0,male,0.000239116270448323
73.0,1816.0,male,0.000261797628291078
74.0,1816.0,male,0.000281055722056359
75.0,1816.0,male,0.000297945891713505
76.0,1816.0,male,0.000316999708372673
77.0,1816.0,male,0.000341981986483488
78.0,1816.0,male,0.000374279252286047
79.0,1816.0,male,0.000380029632161939
80.0,1816.0,male,0.000453577363491207
81.0,1816.0,male,0.000501723485732799
82.0,1816.0,male,0.000549191809246079
83.0,1816.0,male,0.000592563942253409
84.0,1816.0,male,0.000623641047195517
85.0,1816.0,male,0.000630353954830111
86.0,1816.0,male,0.000625016712719364
87.0,1816.0,male,0.00061560722359748
88.0,1816.0,male,0.000606059141747785
89.0,1816.0,male,0.000609853853463556
90.0,1816.0,male,0.000647156566790465
91.0,1816.0,male,0.000691980717537782
92.0,1816.0,male,0.000738841619605061
93.0,1816.0,male,0.000789914278505869
94.0,1816.0,male,0.00084195777660748
95.0,1816.0,male,0.000861989864531864
96.0,1816.0,male,0.00089212588278028
97.0,1816.0,male,0.000922827409981229
98.0,1816.0,male,0.000954109868896174
99.0,1816.0,male,0.00098591086878999
100.0,1816.0,male,0.0010182841456397
101.0,1816.0,male,0.00105112517564531
102.0,1816.0,male,0.00108444628697877
103.0,1816.0,male,0.00111817792544332
104.0,1816.0,male,0.00115237204001025
105.0,1816.0,male,0.00118691413979795
106.0,1816.0,male,0.00122181204496946
107.0,1816.0,male,0.00125698718045742
108.0,1816.0,male,0.00129248841786444
109.0,1816.0,male,0.00132818918265297
110.0,1816.0,male,0.0189128692534029
0.0,1817.0,male,0.000573795225030898
1.0,1817.0,male,0.000147622495808356
2.0,1817.0,male,0.00010569925695972
3.0,1817.0,male,7.41804534488633e-5
4.0,1817.0,male,5.17954415157253e-5
5.0,1817.0,male,4.21026994349561e-5
6.0,1817.0,male,3.52715763865878e-5
7.0,1817.0,male,2.92598641859629e-5
8.0,1817.0,male,2.43660574443525e-5
9.0,1817.0,male,2.03910983026479e-5
10.0,1817.0,male,1.74412155476617e-5
11.0,1817.0,male,1.5595709531189e-5
12.0,1817.0,male,1.43844117953576e-5
13.0,1817.0,male,1.39165538839816e-5
14.0,1817.0,male,1.44119353388557e-5
15.0,1817.0,male,1.5705854085211e-5
16.0,1817.0,male,1.72207912098731e-5
17.0,1817.0,male,1.89019751802083e-5
18.0,1817.0,male,2.10256004771356e-5
19.0,1817.0,male,2.35926966225431e-5
20.0,1817.0,male,2.64662814874846e-5
21.0,1817.0,male,2.87617891889121e-5
22.0,1817.0,male,3.03947067037214e-5
23.0,1817.0,male,3.1197684306761e-5
24.0,1817.0,male,3.05608206805696e-5
25.0,1817.0,male,2.8706453115277e-5
26.0,1817.0,male,2.71021932894926e-5
27.0,1817.0,male,2.58857953267519e-5
28.0,1817.0,male,2.50291120582941e-5
29.0,1817.0,male,2.50014815765501e-5
30.0,1817.0,male,2.54712376927685e-5
31.0,1817.0,male,2.56646901106589e-5
32.0,1817.0,male,2.60239951547196e-5
33.0,1817.0,male,2.65768642352374e-5
34.0,1817.0,male,2.7074541878842e-5
35.0,1817.0,male,2.75999664412006e-5
36.0,1817.0,male,2.8263804783895e-5
37.0,1817.0,male,2.89554742544912e-5
38.0,1817.0,male,2.99241051599532e-5
39.0,1817.0,male,3.11699915032488e-5
40.0,1817.0,male,3.27489285137117e-5
41.0,1817.0,male,3.46060369631663e-5
42.0,1817.0,male,3.6658636678292e-5
43.0,1817.0,male,3.86017023814458e-5
44.0,1817.0,male,4.02405008216058e-5
45.0,1817.0,male,4.16856792448902e-5
46.0,1817.0,male,4.37157753978301e-5
47.0,1817.0,male,4.61093283503948e-5
48.0,1817.0,male,4.87279331471019e-5
49.0,1817.0,male,5.2241910992446e-5
50.0,1817.0,male,5.64590563613985e-5
51.0,1817.0,male,6.00669353077939e-5
52.0,1817.0,male,6.31471811722991e-5
53.0,1817.0,male,6.58101851332172e-5
54.0,1817.0,male,6.76056702024219e-5
55.0,1817.0,male,6.90092126437742e-5
56.0,1817.0,male,7.19589958252078e-5
57.0,1817.0,male,7.63474075734533e-5
58.0,1817.0,male,8.24917382810582e-5
59.0,1817.0,male,9.0998151337596e-5
60.0,1817.0,male,0.000101604535023127
61.0,1817.0,male,0.000112451848985915
62.0,1817.0,male,0.000121366806709933
63.0,1817.0,male,0.000128301658776872
64.0,1817.0,male,0.000133643715824444
65.0,1817.0,male,0.000137815464690728
66.0,1817.0,male,0.000143580051362442
67.0,1817.0,male,0.000151931378198756
68.0,1817.0,male,0.000163823157044762
69.0,1817.0,male,0.000179974049976109
70.0,1817.0,male,0.000200312302367434
71.0,1817.0,male,0.000220921483402127
72.0,1817.0,male,0.00024070025559591
73.0,1817.0,male,0.00025938857566044
74.0,1817.0,male,0.000277478051329842
75.0,1817.0,male,0.0002963894673387
76.0,1817.0,male,0.000317091929881052
77.0,1817.0,male,0.000340927449845789
78.0,1817.0,male,0.000368791529109883
79.0,1817.0,male,0.000403692029938193
80.0,1817.0,male,0.000448670293656776
81.0,1817.0,male,0.000494268627217326
82.0,1817.0,male,0.000538905274727181
83.0,1817.0,male,0.000578120264325903
84.0,1817.0,male,0.00060383945249012
85.0,1817.0,male,0.000607836189740875
86.0,1817.0,male,0.000602167337094482
87.0,1817.0,male,0.000593890065911477
88.0,1817.0,male,0.000589370281508398
89.0,1817.0,male,0.000600871297238363
90.0,1817.0,male,0.000643171316785926
91.0,1817.0,male,0.000692580067389464
92.0,1817.0,male,0.000741424798469897
93.0,1817.0,male,0.000797304470824303
94.0,1817.0,male,0.000868900483685517
95.0,1817.0,male,0.000895123638415301
96.0,1817.0,male,0.000930047318380501
97.0,1817.0,male,0.000965733885236195
98.0,1817.0,male,0.0010020891390267
99.0,1817.0,male,0.00103909370020045
100.0,1817.0,male,0.00107676754045784
101.0,1817.0,male,0.00111496701508288
102.0,1817.0,male,0.00115370699941563
103.0,1817.0,male,0.00119296067878246
104.0,1817.0,male,0.00123265648803693
105.0,1817.0,male,0.0012727183901204
106.0,1817.0,male,0.00131306558691367
107.0,1817.0,male,0.00135374690597066
108.0,1817.0,male,0.00139463169250135
109.0,1817.0,male,0.00143567369033777
110.0,1817.0,male,0.0189128692534029
0.0,1818.0,male,0.000570421035516382
1.0,1818.0,male,0.000167779182574386
2.0,1818.0,male,0.000113421942687557
3.0,1818.0,male,7.73329539682084e-5
4.0,1818.0,male,5.50898666804164e-5
5.0,1818.0,male,4.4522669905135e-5
6.0,1818.0,male,3.73801858328799e-5
7.0,1818.0,male,3.08100105443833e-5
8.0,1818.0,male,2.53054322130663e-5
9.0,1818.0,male,2.10256004771356e-5
10.0,1818.0,male,1.78545590179237e-5
11.0,1818.0,male,1.5705854085211e-5
12.0,1818.0,male,1.46046078909593e-5
13.0,1818.0,male,1.42467982280133e-5
14.0,1818.0,male,1.47422394442021e-5
15.0,1818.0,male,1.6118935631235e-5
16.0,1818.0,male,1.77443279908039e-5
17.0,1818.0,male,1.94258335617416e-5
18.0,1818.0,male,2.13291100261551e-5
19.0,1818.0,male,2.37031633666061e-5
20.0,1818.0,male,2.63557032059174e-5
21.0,1818.0,male,2.8457454623155e-5
22.0,1818.0,male,2.96749959095361e-5
23.0,1818.0,male,3.00625089821875e-5
24.0,1818.0,male,2.93982344335419e-5
25.0,1818.0,male,2.7461687043233e-5
26.0,1818.0,male,2.57476024742401e-5
27.0,1818.0,male,2.48357045414879e-5
28.0,1818.0,male,2.45318060445326e-5
29.0,1818.0,male,2.47251920942744e-5
30.0,1818.0,male,2.56094165964804e-5
31.0,1818.0,male,2.63004157398403e-5
32.0,1818.0,male,2.6493926755704e-5
33.0,1818.0,male,2.68256917490398e-5
34.0,1818.0,male,2.72681076181845e-5
35.0,1818.0,male,2.76552801559231e-5
36.0,1818.0,male,2.82084787740068e-5
37.0,1818.0,male,2.89001342661875e-5
38.0,1818.0,male,2.97026735958959e-5
39.0,1818.0,male,3.08930788725437e-5
40.0,1818.0,male,3.23887399103024e-5
41.0,1818.0,male,3.40238226489564e-5
42.0,1818.0,male,3.57985765226836e-5
43.0,1818.0,male,3.75189670888331e-5
44.0,1818.0,male,3.89071666902544e-5
45.0,1818.0,male,3.99348877273319e-5
46.0,1818.0,male,4.13243131183389e-5
47.0,1818.0,male,4.35766796865652e-5
48.0,1818.0,male,4.63042445506738e-5
49.0,1818.0,male,4.92854063742913e-5
50.0,1818.0,male,5.30513225338943e-5
51.0,1818.0,male,5.65149562011526e-5
52.0,1818.0,male,5.91994915674244e-5
53.0,1818.0,male,6.14946184305237e-5
54.0,1818.0,male,6.34553964402009e-5
55.0,1818.0,male,6.49969934447145e-5
56.0,1818.0,male,6.76617980878531e-5
57.0,1818.0,male,7.19871042816223e-5
58.0,1818.0,male,7.75582715353793e-5
59.0,1818.0,male,8.48912048856939e-5
60.0,1818.0,male,9.39433982432014e-5
61.0,1818.0,male,0.000102940333684659
62.0,1818.0,male,0.000111510616043959
63.0,1818.0,male,0.000118334750081627
64.0,1818.0,male,0.00012377195560761
65.0,1818.0,male,0.000128502515295966
66.0,1818.0,male,0.000134765147648666
67.0,1818.0,male,0.000143089589237821
68.0,1818.0,male,0.000153871141761739
69.0,1818.0,male,0.000168157631554155
70.0,1818.0,male,0.000186033304147807
71.0,1818.0,male,0.000205000040098807
72.0,1818.0,male,0.00022329691149772
73.0,1818.0,male,0.000241088920249628
74.0,1818.0,male,0.000257823827367393
75.0,1818.0,male,0.00027478272805066
76.0,1818.0,male,0.0002963894673387
77.0,1818.0,male,0.000322507702329103
78.0,1818.0,male,0.000351117607605636
79.0,1818.0,male,0.000380784676957248
80.0,1818.0,male,0.000413195444425267
81.0,1818.0,male,0.000452285176405413
82.0,1818.0,male,0.000491384088943535
83.0,1818.0,male,0.000527196364483187
84.0,1818.0,male,0.000552807947169281
85.0,1818.0,male,0.000562104564344854
86.0,1818.0,male,0.00056503096671516
87.0,1818.0,male,0.000566007129665386
88.0,1818.0,male,0.000567556240290307
89.0,1818.0,male,0.000578526087261896
90.0,1818.0,male,0.000607460179543039
91.0,1818.0,male,0.000635977913847277
92.0,1818.0,male,0.000658415870527917
93.0,1818.0,male,0.000678196683768108
94.0,1818.0,male,0.000710692831391597
95.0,1818.0,male,0.000817897055015195
96.0,1818.0,male,0.000849826059720814
97.0,1818.0,male,0.000882471918394223
98.0,1818.0,male,0.00091581775933585
99.0,1818.0,male,0.000949845862036447
100.0,1818.0,male,0.000984537564107282
101.0,1818.0,male,0.00101987316398133
102.0,1818.0,male,0.00105579155718575
103.0,1818.0,male,0.00109222823086286
104.0,1818.0,male,0.00112923906913895
105.0,1818.0,male,0.00116667322627809
106.0,1818.0,male,0.00120458379403123
107.0,1818.0,male,0.00124285422930416
108.0,1818.0,male,0.00128149230760545
109.0,1818.0,male,0.0013204173719509
110.0,1818.0,male,0.0189128692534029
0.0,1819.0,male,0.00061564150607009
1.0,1819.0,male,0.000183455750535571
2.0,1819.0,male,0.000126551961084203
3.0,1819.0,male,8.23788739963074e-5
4.0,1819.0,male,5.85560818244602e-5
5.0,1819.0,male,4.96478248502847e-5
6.0,1819.0,male,4.33263252125897e-5
7.0,1819.0,male,3.72414116111983e-5
8.0,1819.0,male,3.13084583218973e-5
9.0,1819.0,male,2.58028787782349e-5
10.0,1819.0,male,2.09428309845159e-5
11.0,1819.0,male,1.71656878981149e-5
12.0,1819.0,male,1.47972940027537e-5
13.0,1819.0,male,1.38339990216091e-5
14.0,1819.0,male,1.40541508531301e-5
15.0,1819.0,male,1.54029672231946e-5
16.0,1819.0,male,1.71932394153681e-5
17.0,1819.0,male,1.91776776234953e-5
18.0,1819.0,male,2.12187390245382e-5
19.0,1819.0,male,2.36203128907178e-5
20.0,1819.0,male,2.64109917884505e-5
21.0,1819.0,male,2.86511181600165e-5
22.0,1819.0,male,2.99517853646923e-5
23.0,1819.0,male,3.01178724701371e-5
24.0,1819.0,male,2.91768453939423e-5
25.0,1819.0,male,2.72128017248134e-5
26.0,1819.0,male,2.53883336977913e-5
27.0,1819.0,male,2.4227941275409e-5
28.0,1819.0,male,2.40898320734792e-5
29.0,1819.0,male,2.46423106860923e-5
30.0,1819.0,male,2.54712376927685e-5
31.0,1819.0,male,2.62451293901744e-5
32.0,1819.0,male,2.65492181295747e-5
33.0,1819.0,male,2.6493926755704e-5
34.0,1819.0,male,2.6659804227203e-5
35.0,1819.0,male,2.6991589322432e-5
36.0,1819.0,male,2.75446538439495e-5
37.0,1819.0,male,2.8457454623155e-5
38.0,1819.0,male,2.95366116744973e-5
39.0,1819.0,male,3.08653891497905e-5
40.0,1819.0,male,3.2693511798104e-5
41.0,1819.0,male,3.45228559093022e-5
42.0,1819.0,male,3.62701889591516e-5
43.0,1819.0,male,3.7935353069455e-5
44.0,1819.0,male,3.92126650829354e-5
45.0,1819.0,male,4.00460158146625e-5
46.0,1819.0,male,4.11853388454973e-5
47.0,1819.0,male,4.30203674961666e-5
48.0,1819.0,male,4.59979538944042e-5
49.0,1819.0,male,4.95920650390482e-5
50.0,1819.0,male,5.32467335890986e-5
51.0,1819.0,male,5.66267593046847e-5
52.0,1819.0,male,5.93673624570048e-5
53.0,1819.0,male,6.1270618900727e-5
54.0,1819.0,male,6.27269435334645e-5
55.0,1819.0,male,6.40999586866177e-5
56.0,1819.0,male,6.63711477436386e-5
57.0,1819.0,male,7.02730163077273e-5
58.0,1819.0,male,7.58406932471399e-5
59.0,1819.0,male,8.26892619753021e-5
60.0,1819.0,male,9.11113714991454e-5
61.0,1819.0,male,9.93323328522054e-5
62.0,1819.0,male,0.000107179412828308
63.0,1819.0,male,0.000114392380232687
64.0,1819.0,male,0.000119650135858512
65.0,1819.0,male,0.000124402224855936
66.0,1819.0,male,0.000130799065470972
67.0,1819.0,male,0.000139716436853417
68.0,1819.0,male,0.000151092205011125
69.0,1819.0,male,0.000165625930355471
70.0,1819.0,male,0.000184187763354879
71.0,1819.0,male,0.000204262442436185
72.0,1819.0,male,0.000223891090681727
73.0,1819.0,male,0.000241507543896388
74.0,1819.0,male,0.000257643337019395
75.0,1819.0,male,0.00027169696540246
76.0,1819.0,male,0.000288681436258395
77.0,1819.0,male,0.000313159904071068
78.0,1819.0,male,0.000346452767738822
79.0,1819.0,male,0.00038440549199869
80.0,1819.0,male,0.000409727167048591
81.0,1819.0,male,0.000452091400932233
82.0,1819.0,male,0.000494891824363703
83.0,1819.0,male,0.00053390955835374
84.0,1819.0,male,0.000561667554315673
85.0,1819.0,male,0.000570184997906749
86.0,1819.0,male,0.000569746696325693
87.0,1819.0,male,0.000568634399641194
88.0,1819.0,male,0.00057048847857115
89.0,1819.0,male,0.000583773380432746
90.0,1819.0,male,0.000621441419047792
91.0,1819.0,male,0.000667310036176985
92.0,1819.0,male,0.000711651330876694
93.0,1819.0,male,0.000756036853159263
94.0,1819.0,male,0.000811187461641215
95.0,1819.0,male,0.000865705910246338
96.0,1819.0,male,0.000902384966460703
97.0,1819.0,male,0.000939909397571063
98.0,1819.0,male,0.000978229219621536
99.0,1819.0,male,0.00101737087751508
100.0,1819.0,male,0.00105720108040629
101.0,1819.0,male,0.00109774192994967
102.0,1819.0,male,0.00113889210891798
103.0,1819.0,male,0.00118062807332951
104.0,1819.0,male,0.00122288171979348
105.0,1819.0,male,0.00126562381143902
106.0,1819.0,male,0.00130869046743614
107.0,1819.0,male,0.00135213132368108
108.0,1819.0,male,0.00139581666229932
109.0,1819.0,male,0.00143965443439669
110.0,1819.0,male,0.0189128692534029
0.0,1820.0,male,0.000561297831072434
1.0,1820.0,male,0.000159379450139535
2.0,1820.0,male,0.000111624687653389
3.0,1820.0,male,7.47149970503609e-5
4.0,1820.0,male,5.17675395906465e-5
5.0,1820.0,male,4.44113599720486e-5
6.0,1820.0,male,3.96570872409547e-5
7.0,1820.0,male,3.46892205442417e-5
8.0,1820.0,male,2.96749959095361e-5
9.0,1820.0,male,2.45318060445326e-5
10.0,1820.0,male,1.95361323099303e-5
11.0,1820.0,male,1.55681740850192e-5
12.0,1820.0,male,1.29260597866504e-5
13.0,1820.0,male,1.1798433330591e-5
14.0,1820.0,male,1.21834242969187e-5
15.0,1820.0,male,1.36688967641752e-5
16.0,1820.0,male,1.5595709531189e-5
17.0,1820.0,male,1.78270008450786e-5
18.0,1820.0,male,2.02531825027166e-5
19.0,1820.0,male,2.2764338078379e-5
20.0,1820.0,male,2.54988729156207e-5
21.0,1820.0,male,2.77382528233642e-5
22.0,1820.0,male,2.90384863342953e-5
23.0,1820.0,male,2.91768453939423e-5
24.0,1820.0,male,2.79042057020928e-5
25.0,1820.0,male,2.56094165964804e-5
26.0,1820.0,male,2.37031633666061e-5
27.0,1820.0,male,2.2377856508884e-5
28.0,1820.0,male,2.18258346006391e-5
29.0,1820.0,male,2.24054605261169e-5
30.0,1820.0,male,2.35650806329193e-5
31.0,1820.0,male,2.42831869069055e-5
32.0,1820.0,male,2.48080760114922e-5
33.0,1820.0,male,2.4973851373644e-5
34.0,1820.0,male,2.50014815765501e-5
35.0,1820.0,male,2.54159680838595e-5
36.0,1820.0,male,2.61622019588477e-5
37.0,1820.0,male,2.72404545318519e-5
38.0,1820.0,male,2.86511181600165e-5
39.0,1820.0,male,3.01455546339326e-5
40.0,1820.0,male,3.17515992061767e-5
41.0,1820.0,male,3.34140166052189e-5
42.0,1820.0,male,3.47724066526819e-5
43.0,1820.0,male,3.58263161820701e-5
44.0,1820.0,male,3.65198990233313e-5
45.0,1820.0,male,3.68251311446536e-5
46.0,1820.0,male,3.77687910781902e-5
47.0,1820.0,male,3.96570872409547e-5
48.0,1820.0,male,4.28256849312012e-5
49.0,1820.0,male,4.77526280454353e-5
50.0,1820.0,male,5.33584033114092e-5
51.0,1820.0,male,5.76052312562568e-5
52.0,1820.0,male,6.09626494675359e-5
53.0,1820.0,male,6.32592554370861e-5
54.0,1820.0,male,6.43241898246179e-5
55.0,1820.0,male,6.50250305171312e-5
56.0,1820.0,male,6.72408669911194e-5
57.0,1820.0,male,7.11439760924802e-5
58.0,1820.0,male,7.72203021377003e-5
59.0,1820.0,male,8.54278439256944e-5
60.0,1820.0,male,9.48219216748483e-5
61.0,1820.0,male,0.000104020817789064
62.0,1820.0,male,0.000112480376248094
63.0,1820.0,male,0.000120508336740452
64.0,1820.0,male,0.000127354962179681
65.0,1820.0,male,0.000132091721980814
66.0,1820.0,male,0.000138564174959936
67.0,1820.0,male,0.000147246874487385
68.0,1820.0,male,0.000158421948370152
69.0,1820.0,male,0.00017179923626852
70.0,1820.0,male,0.000187909413902039
71.0,1820.0,male,0.000206741558830857
72.0,1820.0,male,0.000227577882533402
73.0,1820.0,male,0.000248573993288623
74.0,1820.0,male,0.000268614676639039
75.0,1820.0,male,0.00028992909137794
76.0,1820.0,male,0.000312914339852666
77.0,1820.0,male,0.00034074139730019
78.0,1820.0,male,0.000379117564089409
79.0,1820.0,male,0.000432750717083447
80.0,1820.0,male,0.000461894244172925
81.0,1820.0,male,0.000509495493012007
82.0,1820.0,male,0.000559819437164506
83.0,1820.0,male,0.000607767820409321
84.0,1820.0,male,0.000644279673546832
85.0,1820.0,male,0.000660157548863518
86.0,1820.0,male,0.000662493136214879
87.0,1820.0,male,0.000658555164029911
88.0,1820.0,male,0.000655214074341013
89.0,1820.0,male,0.000659460744571092
90.0,1820.0,male,0.000681039232628579
91.0,1820.0,male,0.000710905802280502
92.0,1820.0,male,0.000743579310825154
93.0,1820.0,male,0.000776829251407572
94.0,1820.0,male,0.000825252235938526
95.0,1820.0,male,0.000937363429672017
96.0,1820.0,male,0.000973575854338685
97.0,1820.0,male,0.00101047165769494
98.0,1820.0,male,0.00104799190226722
99.0,1820.0,male,0.00108619631468376
100.0,1820.0,male,0.00112494137754444
101.0,1820.0,male,0.00116420072460895
102.0,1820.0,male,0.0012039887145338
103.0,1820.0,male,0.0012441909245153
104.0,1820.0,male,0.00128472960047428
105.0,1820.0,male,0.00132565536952196
106.0,1820.0,male,0.00136679620741856
107.0,1820.0,male,0.00140815252950862
108.0,1820.0,male,0.00144967818060979
109.0,1820.0,male,0.0014912296601489
110.0,1820.0,male,0.0189128692534029
0.0,1821.0,male,0.000563348744039886
1.0,1821.0,male,0.000154392506557363
2.0,1821.0,male,0.000114164011039859
3.0,1821.0,male,7.72484646607926e-5
4.0,1821.0,male,5.38051277522424e-5
5.0,1821.0,male,4.43557067024467e-5
6.0,1821.0,male,3.79908759850291e-5
7.0,1821.0,male,3.24164450437094e-5
8.0,1821.0,male,2.71298449794092e-5
9.0,1821.0,male,2.22398405971696e-5
10.0,1821.0,male,1.77443279908039e-5
11.0,1821.0,male,1.43018428249439e-5
12.0,1821.0,male,1.19909220468415e-5
13.0,1821.0,male,1.09461459345976e-5
14.0,1821.0,male,1.12760321643738e-5
15.0,1821.0,male,1.27610122691447e-5
16.0,1821.0,male,1.48248216971776e-5
17.0,1821.0,male,1.7055484601513e-5
18.0,1821.0,male,1.96464355017524e-5
19.0,1821.0,male,2.24606693955178e-5
20.0,1821.0,male,2.53054322130663e-5
21.0,1821.0,male,2.7461687043233e-5
22.0,1821.0,male,2.8706453115277e-5
23.0,1821.0,male,2.90108153613734e-5
24.0,1821.0,male,2.82084787740068e-5
25.0,1821.0,male,2.63557032059174e-5
26.0,1821.0,male,2.47804477602949e-5
27.0,1821.0,male,2.37860163496584e-5
28.0,1821.0,male,2.31232626773279e-5
29.0,1821.0,male,2.28747714050548e-5
30.0,1821.0,male,2.33441627431014e-5
31.0,1821.0,male,2.35374649218414e-5
32.0,1821.0,male,2.35650806329193e-5
33.0,1821.0,male,2.37031633666061e-5
34.0,1821.0,male,2.38412530646365e-5
35.0,1821.0,male,2.42831869069055e-5
36.0,1821.0,male,2.48633333502882e-5
37.0,1821.0,male,2.59963546310556e-5
38.0,1821.0,male,2.74063772394628e-5
39.0,1821.0,male,2.90661575868791e-5
40.0,1821.0,male,3.06715689311809e-5
41.0,1821.0,male,3.23056261921392e-5
42.0,1821.0,male,3.34971639775998e-5
43.0,1821.0,male,3.44396773824956e-5
44.0,1821.0,male,3.50774440091226e-5
45.0,1821.0,male,3.54657225300055e-5
46.0,1821.0,male,3.65198990233313e-5
47.0,1821.0,male,3.83518023842018e-5
48.0,1821.0,male,4.08518293690275e-5
49.0,1821.0,male,4.4244403556896e-5
50.0,1821.0,male,4.85328443308236e-5
51.0,1821.0,male,5.19907629533853e-5
52.0,1821.0,male,5.43915642166258e-5
53.0,1821.0,male,5.63472601056796e-5
54.0,1821.0,male,5.78289310951164e-5
55.0,1821.0,male,5.90316309699362e-5
56.0,1821.0,male,6.1270618900727e-5
57.0,1821.0,male,6.49128839500687e-5
58.0,1821.0,male,6.97674248364544e-5
59.0,1821.0,male,7.62629486730317e-5
60.0,1821.0,male,8.35077262639838e-5
61.0,1821.0,male,9.12529032853964e-5
62.0,1821.0,male,9.81401811554173e-5
63.0,1821.0,male,0.000104788789378773
64.0,1821.0,male,0.000111824324406639
65.0,1821.0,male,0.000117505809805357
66.0,1821.0,male,0.000125290577856255
67.0,1821.0,male,0.000133614967201266
68.0,1821.0,male,0.000143782031894834
69.0,1821.0,male,0.000156276039764917
70.0,1821.0,male,0.00017063339569597
71.0,1821.0,male,0.000187000512699267
72.0,1821.0,male,0.000204380444709743
73.0,1821.0,male,0.000222940465872477
74.0,1821.0,male,0.000239713893040377
75.0,1821.0,male,0.000257944160876603
76.0,1821.0,male,0.000274147139612107
77.0,1821.0,male,0.000293827872031397
78.0,1821.0,male,0.000318352601915327
79.0,1821.0,male,0.000354387730974654
80.0,1821.0,male,0.00039229338768695
81.0,1821.0,male,0.000430667126333624
82.0,1821.0,male,0.000472936085407619
83.0,1821.0,male,0.000515900909880756
84.0,1821.0,male,0.000551903464834587
85.0,1821.0,male,0.000572343813907607
86.0,1821.0,male,0.000580894587342702
87.0,1821.0,male,0.000579574741678278
88.0,1821.0,male,0.00057247879644276
89.0,1821.0,male,0.000568499606501583
90.0,1821.0,male,0.000574301712305265
91.0,1821.0,male,0.000583434541744241
92.0,1821.0,male,0.000599132838992904
93.0,1821.0,male,0.00062522312217713
94.0,1821.0,male,0.000671820466916677
95.0,1821.0,male,0.000790572001533792
96.0,1821.0,male,0.000821110205997509
97.0,1821.0,male,0.000852366635229712
98.0,1821.0,male,0.000884324353748268
99.0,1821.0,male,0.000916927382360952
100.0,1821.0,male,0.000950194485994547
101.0,1821.0,male,0.000984106096290317
102.0,1821.0,male,0.00101860187553851
103.0,1821.0,male,0.00105365851674513
104.0,1821.0,male,0.00108925136813425
105.0,1821.0,male,0.00112535432410056
106.0,1821.0,male,0.00116189785931971
107.0,1821.0,male,0.00119889333170229
108.0,1821.0,male,0.00123622352876206
