age,year,sex,value
0.0,1930.0,male,0.000442999388963638
1.0,1930.0,male,7.14530929492393e-5
2.0,1930.0,male,3.34140166052189e-5
3.0,1930.0,male,2.16326532241925e-5
4.0,1930.0,male,1.75789897709258e-5
5.0,1930.0,male,1.34762900462896e-5
6.0,1930.0,male,1.09186572095154e-5
7.0,1930.0,male,8.85778899421882e-6
8.0,1930.0,male,8.28102376800108e-6
9.0,1930.0,male,7.59455687996535e-6
10.0,1930.0,male,7.23766210643797e-6
11.0,1930.0,male,6.55145673353298e-6
12.0,1930.0,male,5.75567390262922e-6
13.0,1930.0,male,5.39901873620153e-6
14.0,1930.0,male,5.97517709968711e-6
15.0,1930.0,male,6.79847085569901e-6
16.0,1930.0,male,7.78675026006153e-6
17.0,1930.0,male,8.96766281419804e-6
18.0,1930.0,male,1.04239073459827e-5
19.0,1930.0,male,1.18259308900975e-5
20.0,1930.0,male,1.31461386213319e-5
21.0,1930.0,male,1.43568885285431e-5
22.0,1930.0,male,1.52653024528616e-5
23.0,1930.0,male,1.59261564872642e-5
24.0,1930.0,male,1.63668144773895e-5
25.0,1930.0,male,1.66147157674158e-5
26.0,1930.0,male,1.66973545189874e-5
27.0,1930.0,male,1.66422617407971e-5
28.0,1930.0,male,1.64769900574224e-5
29.0,1930.0,male,1.62566433307142e-5
30.0,1930.0,male,1.61464766170391e-5
31.0,1930.0,male,1.62566433307142e-5
32.0,1930.0,male,1.65871700711695e-5
33.0,1930.0,male,1.71656878981149e-5
34.0,1930.0,male,1.79372352007987e-5
35.0,1930.0,male,1.88744064627634e-5
36.0,1930.0,male,1.98118986220807e-5
37.0,1930.0,male,2.06117780336587e-5
38.0,1930.0,male,2.13015168586285e-5
39.0,1930.0,male,2.18534330528548e-5
40.0,1930.0,male,2.25710904742168e-5
41.0,1930.0,male,2.31784860229245e-5
42.0,1930.0,male,2.41174533565377e-5
43.0,1930.0,male,2.52501659510921e-5
44.0,1930.0,male,2.70468907474523e-5
45.0,1930.0,male,2.87617891889121e-5
46.0,1930.0,male,3.05054482351229e-5
47.0,1930.0,male,3.22502184483554e-5
48.0,1930.0,male,3.38297787203082e-5
49.0,1930.0,male,3.6658636678292e-5
50.0,1930.0,male,3.62701889591516e-5
51.0,1930.0,male,3.94070909006339e-5
52.0,1930.0,male,4.20748961127633e-5
53.0,1930.0,male,4.44948419976137e-5
54.0,1930.0,male,4.71119023814986e-5
55.0,1930.0,male,4.99545241124358e-5
56.0,1930.0,male,5.27721880749901e-5
57.0,1930.0,male,5.62075212051569e-5
58.0,1930.0,male,5.98430525469733e-5
59.0,1930.0,male,6.41279865745975e-5
60.0,1930.0,male,6.88969027670761e-5
61.0,1930.0,male,7.44055117189764e-5
62.0,1930.0,male,8.07146659945302e-5
63.0,1930.0,male,8.77168016474554e-5
64.0,1930.0,male,9.55873169924764e-5
65.0,1930.0,male,0.000104248342470396
66.0,1930.0,male,0.00011382149296207
67.0,1930.0,male,0.000124574141652679
68.0,1930.0,male,0.000136664002381808
69.0,1930.0,male,0.000150455762397925
70.0,1930.0,male,0.00016626590954991
71.0,1930.0,male,0.000183748532178303
72.0,1930.0,male,0.000203672507343516
73.0,1930.0,male,0.000226060939645227
74.0,1930.0,male,0.000251093577742161
75.0,1930.0,male,0.000279235983248711
76.0,1930.0,male,0.000310275914566336
77.0,1930.0,male,0.000343254174049097
78.0,1930.0,male,0.000378362978836074
79.0,1930.0,male,0.000415329503676186
80.0,1930.0,male,0.000454967145130431
81.0,1930.0,male,0.000498831086831039
82.0,1930.0,male,0.000546649979578961
83.0,1930.0,male,0.000598826166796877
84.0,1930.0,male,0.000654136051073813
85.0,1930.0,male,0.000708457636665597
86.0,1930.0,male,0.00076261248474077
87.0,1930.0,male,0.000816753049744737
88.0,1930.0,male,0.000872287040872343
89.0,1930.0,male,0.000934819827048518
90.0,1930.0,male,0.00101003608384018
91.0,1930.0,male,0.00109182025007693
92.0,1930.0,male,0.00117755358224999
93.0,1930.0,male,0.00126514569771192
94.0,1930.0,male,0.00136039877819847
95.0,1930.0,male,0.0014764950811656
96.0,1930.0,male,0.00169239618978839
97.0,1930.0,male,0.00201394320407594
98.0,1930.0,male,0.0025371450753134
99.0,1930.0,male,0.00332989475647118
100.0,1930.0,male,0.00332989475647118
101.0,1930.0,male,0.00332989475647118
102.0,1930.0,male,0.00332989475647118
103.0,1930.0,male,0.00332989475647118
0.0,1948.0,male,0.000269641720722466
1.0,1948.0,male,2.48080760114922e-5
2.0,1948.0,male,1.06712711024049e-5
3.0,1948.0,male,6.85336590940907e-6
4.0,1948.0,male,5.17956172395145e-6
5.0,1948.0,male,4.32933191052118e-6
6.0,1948.0,male,3.89060690187283e-6
7.0,1948.0,male,3.6164394671348e-6
8.0,1948.0,male,3.4245385968514e-6
9.0,1948.0,male,3.26006284130616e-6
10.0,1948.0,male,3.09559696576676e-6
11.0,1948.0,male,2.9585496158547e-6
12.0,1948.0,male,2.87632449856157e-6
13.0,1948.0,male,3.04077720260571e-6
14.0,1948.0,male,3.58902423359021e-6
15.0,1948.0,male,4.27448743967533e-6
16.0,1948.0,male,5.15213083421182e-6
17.0,1948.0,male,6.16725683396375e-6
18.0,1948.0,male,7.23766210643797e-6
19.0,1948.0,male,8.25356178761745e-6
20.0,1948.0,male,9.13248181201482e-6
21.0,1948.0,male,9.84681214432402e-6
22.0,1948.0,male,1.02864926930774e-5
23.0,1948.0,male,1.04513911041952e-5
24.0,1948.0,male,1.05063594482963e-5
25.0,1948.0,male,1.05613288960021e-5
26.0,1948.0,male,1.07812177237587e-5
27.0,1948.0,male,1.09736349356694e-5
28.0,1948.0,male,1.12210483657732e-5
29.0,1948.0,male,1.13585099327118e-5
30.0,1948.0,male,1.12485401270481e-5
31.0,1948.0,male,1.11660656713534e-5
32.0,1948.0,male,1.11935568805433e-5
33.0,1948.0,male,1.14409901857062e-5
34.0,1948.0,male,1.18534287257709e-5
35.0,1948.0,male,1.234843699882e-5
36.0,1948.0,male,1.281602700283e-5
37.0,1948.0,male,1.33387221143514e-5
38.0,1948.0,male,1.40266309060882e-5
39.0,1948.0,male,1.49624643210025e-5
40.0,1948.0,male,1.6063854490725e-5
41.0,1948.0,male,1.71932394153681e-5
42.0,1948.0,male,1.82955275117581e-5
43.0,1948.0,male,1.9232821443826e-5
44.0,1948.0,male,2.01980181278913e-5
45.0,1948.0,male,2.14118911973041e-5
46.0,1948.0,male,2.31508742108954e-5
47.0,1948.0,male,2.53330657624007e-5
48.0,1948.0,male,2.77935693319626e-5
49.0,1948.0,male,3.03116534945466e-5
50.0,1948.0,male,3.25272683809197e-5
51.0,1948.0,male,3.44396773824956e-5
52.0,1948.0,male,3.62424448022551e-5
53.0,1948.0,male,3.81296882002514e-5
54.0,1948.0,male,4.04072132524702e-5
55.0,1948.0,male,4.31316208917361e-5
56.0,1948.0,male,4.6359937442424e-5
57.0,1948.0,male,5.0010291305994e-5
58.0,1948.0,male,5.41960714382544e-5
59.0,1948.0,male,5.88637806632789e-5
60.0,1948.0,male,6.41560147494999e-5
61.0,1948.0,male,6.97674248364544e-5
62.0,1948.0,male,7.55029357882453e-5
63.0,1948.0,male,8.12222832479284e-5
64.0,1948.0,male,8.70101290272072e-5
65.0,1948.0,male,9.34334171940606e-5
66.0,1948.0,male,0.000101064716238155
67.0,1948.0,male,0.000110170630514303
68.0,1948.0,male,0.000121023386420836
69.0,1948.0,male,0.000133384989082359
70.0,1948.0,male,0.000147333551756921
71.0,1948.0,male,0.000163038449216775
72.0,1948.0,male,0.000180441920232718
73.0,1948.0,male,0.000199487619317765
74.0,1948.0,male,0.000219764209027206
75.0,1948.0,male,0.000241387930608708
76.0,1948.0,male,0.000263907289553754
77.0,1948.0,male,0.000288559744242096
78.0,1948.0,male,0.000315924020233592
79.0,1948.0,male,0.000345676066556545
80.0,1948.0,male,0.00037852016694798
81.0,1948.0,male,0.000414819726382872
82.0,1948.0,male,0.00045406209092127
83.0,1948.0,male,0.000495613598318816
84.0,1948.0,male,0.000541306460236082
85.0,1948.0,male,0.000590287228319955
86.0,1948.0,male,0.000643275206174128
87.0,1948.0,male,0.000700560385983853
88.0,1948.0,male,0.000764240765749368
89.0,1948.0,male,0.000832219047098921
90.0,1948.0,male,0.000910581818958319
91.0,1948.0,male,0.000993299287174522
92.0,1948.0,male,0.00108107148663089
93.0,1948.0,male,0.00117776405373038
94.0,1948.0,male,0.00127908868884569
95.0,1948.0,male,0.00140449165984688
96.0,1948.0,male,0.00152480668834814
97.0,1948.0,male,0.00165095303850915
98.0,1948.0,male,0.00180496794049542
99.0,1948.0,male,0.00189778031644844
100.0,1948.0,male,0.00208665760200871
101.0,1948.0,male,0.00231984140259744
102.0,1948.0,male,0.00300793801549692
103.0,1948.0,male,0.00300793801549692
0.0,1952.0,male,0.000202493018358549
1.0,1952.0,male,1.65596246520524e-5
2.0,1952.0,male,7.89658110634618e-6
3.0,1952.0,male,4.52129621053083e-6
4.0,1952.0,male,3.53419459002696e-6
5.0,1952.0,male,3.36971224715115e-6
6.0,1952.0,male,3.17782866861003e-6
7.0,1952.0,male,2.98595853704697e-6
8.0,1952.0,male,2.7941018505777e-6
9.0,1952.0,male,2.60225860731806e-6
10.0,1952.0,male,2.4652359487685e-6
11.0,1952.0,male,2.35562275909738e-6
12.0,1952.0,male,2.27341574662863e-6
13.0,1952.0,male,2.27341574662863e-6
14.0,1952.0,male,2.49263993188569e-6
15.0,1952.0,male,2.90373259661749e-6
16.0,1952.0,male,3.39712528476538e-6
17.0,1952.0,male,3.91802515539688e-6
18.0,1952.0,male,4.38417748000328e-6
19.0,1952.0,male,4.79555427459233e-6
20.0,1952.0,male,5.26185604217119e-6
21.0,1952.0,male,5.75567390262922e-6
22.0,1952.0,male,6.19469789607158e-6
23.0,1952.0,male,6.46912364490426e-6
24.0,1952.0,male,6.68868405009296e-6
25.0,1952.0,male,6.63379229810901e-6
26.0,1952.0,male,6.41423629460443e-6
27.0,1952.0,male,6.35935004461533e-6
28.0,1952.0,male,6.68868405009296e-6
29.0,1952.0,male,7.26511389894192e-6
30.0,1952.0,male,7.56710178411254e-6
31.0,1952.0,male,7.86912298172542e-6
32.0,1952.0,male,8.22610008268164e-6
33.0,1952.0,male,8.47326534368014e-6
34.0,1952.0,male,8.66552041845418e-6
35.0,1952.0,male,8.77538652272975e-6
36.0,1952.0,male,8.91272535304806e-6
37.0,1952.0,male,9.15995260963736e-6
38.0,1952.0,male,9.57204765267013e-6
39.0,1952.0,male,1.01216042128068e-5
40.0,1952.0,male,1.08361926901529e-5
41.0,1952.0,male,1.15784627958966e-5
42.0,1952.0,male,1.22659294047172e-5
43.0,1952.0,male,1.29535686735647e-5
44.0,1952.0,male,1.36688967641752e-5
45.0,1952.0,male,1.44669832559262e-5
46.0,1952.0,male,1.56232452542873e-5
47.0,1952.0,male,1.73034482569573e-5
48.0,1952.0,male,1.94258335617416e-5
49.0,1952.0,male,2.17430409131223e-5
50.0,1952.0,male,2.41174533565377e-5
51.0,1952.0,male,2.6493926755704e-5
52.0,1952.0,male,2.89831446681073e-5
53.0,1952.0,male,3.16408072608211e-5
54.0,1952.0,male,3.44951294529233e-5
55.0,1952.0,male,3.76299971587507e-5
56.0,1952.0,male,4.09352029296065e-5
57.0,1952.0,male,4.45504980954993e-5
58.0,1952.0,male,4.85049756346631e-5
59.0,1952.0,male,5.26326315166129e-5
60.0,1952.0,male,5.75772700614749e-5
61.0,1952.0,male,6.23347799233192e-5
62.0,1952.0,male,6.76898624620619e-5
63.0,1952.0,male,7.39272850061834e-5
64.0,1952.0,male,8.08838612888143e-5
65.0,1952.0,male,8.80843435056606e-5
66.0,1952.0,male,9.52187666114811e-5
67.0,1952.0,male,0.000102371829062343
68.0,1952.0,male,0.000109999615726383
69.0,1952.0,male,0.000118992363975758
70.0,1952.0,male,0.000129995053770949
71.0,1952.0,male,0.000143984027328747
72.0,1952.0,male,0.000161092182215289
73.0,1952.0,male,0.000181173127606839
74.0,1952.0,male,0.000203731495133053
75.0,1952.0,male,0.000230137769757495
76.0,1952.0,male,0.000256470439690999
77.0,1952.0,male,0.000282451674686958
78.0,1952.0,male,0.000311134657639899
79.0,1952.0,male,0.000339997313522202
80.0,1952.0,male,0.00037808006297416
81.0,1952.0,male,0.000424553734393497
82.0,1952.0,male,0.000478017283744279
83.0,1952.0,male,0.000533477025195316
84.0,1952.0,male,0.000587062293705343
85.0,1952.0,male,0.000635252706095098
86.0,1952.0,male,0.000677600473943854
87.0,1952.0,male,0.000718085506603169
88.0,1952.0,male,0.000758889171277856
89.0,1952.0,male,0.000803172279009493
90.0,1952.0,male,0.000854273615139685
91.0,1952.0,male,0.000913638085899075
92.0,1952.0,male,0.000978307495058994
93.0,1952.0,male,0.00103653381384606
94.0,1952.0,male,0.0010930851884481
95.0,1952.0,male,0.00118433890445
96.0,1952.0,male,0.00140513195878601
97.0,1952.0,male,0.00157349964370584
98.0,1952.0,male,0.002704920487126
99.0,1952.0,male,0.00404092850974866
100.0,1952.0,male,0.00404092850974866
101.0,1952.0,male,0.00404092850974866
102.0,1952.0,male,0.00404092850974866
103.0,1952.0,male,0.00404092850974866
0.0,1960.0,male,0.0001000137955265
1.0,1960.0,male,8.00641635864211e-6
2.0,1960.0,male,3.94544368349717e-6
3.0,1960.0,male,2.7941018505777e-6
4.0,1960.0,male,2.02680951796113e-6
5.0,1960.0,male,1.9172138790372e-6
6.0,1960.0,male,1.80762262692156e-6
7.0,1960.0,male,1.72543206646686e-6
8.0,1960.0,male,1.64324397324632e-6
9.0,1960.0,male,1.5884532817117e-6
10.0,1960.0,male,1.50626930021895e-6
11.0,1960.0,male,1.39669449550825e-6
12.0,1960.0,male,1.3145162697433e-6
13.0,1960.0,male,1.50626930021895e-6
14.0,1960.0,male,1.78022549929048e-6
15.0,1960.0,male,2.43783223993632e-6
16.0,1960.0,male,3.28747478108667e-6
17.0,1960.0,male,3.64385497519575e-6
18.0,1960.0,male,3.97286248617952e-6
19.0,1960.0,male,4.2470656162274e-6
20.0,1960.0,male,4.46644789426553e-6
21.0,1960.0,male,4.60357074517423e-6
22.0,1960.0,male,4.74070046393516e-6
23.0,1960.0,male,4.82298159204693e-6
24.0,1960.0,male,4.93269360950224e-6
25.0,1960.0,male,5.04241002343954e-6
26.0,1960.0,male,5.15213083421182e-6
27.0,1960.0,male,5.34415283400661e-6
28.0,1960.0,male,5.50875383912028e-6
29.0,1960.0,male,5.61849334037207e-6
30.0,1960.0,male,5.89286133852096e-6
31.0,1960.0,male,6.38679303207395e-6
32.0,1960.0,male,7.01805767469916e-6
33.0,1960.0,male,7.29256596669428e-6
34.0,1960.0,male,7.64946789762075e-6
35.0,1960.0,male,7.92403950634264e-6
36.0,1960.0,male,8.17117749913019e-6
37.0,1960.0,male,8.25356178761745e-6
38.0,1960.0,male,8.55565872266512e-6
39.0,1960.0,male,9.15995260963736e-6
40.0,1960.0,male,9.87429011012385e-6
41.0,1960.0,male,1.0698757343828e-5
42.0,1960.0,male,1.16334537727553e-5
43.0,1960.0,male,1.27885194978066e-5
44.0,1960.0,male,1.39991112356581e-5
45.0,1960.0,male,1.50725834024423e-5
46.0,1960.0,male,1.59261564872642e-5
47.0,1960.0,male,1.63943579567567e-5
48.0,1960.0,male,1.68901879732259e-5
49.0,1960.0,male,1.76892141414489e-5
50.0,1960.0,male,1.9094963975393e-5
51.0,1960.0,male,2.07221245696739e-5
52.0,1960.0,male,2.45318060445326e-5
53.0,1960.0,male,2.83467958950162e-5
54.0,1960.0,male,3.20563001748455e-5
55.0,1960.0,male,3.62147009264958e-5
56.0,1960.0,male,4.13521088194322e-5
57.0,1960.0,male,4.4940122462305e-5
58.0,1960.0,male,4.78362120135468e-5
59.0,1960.0,male,5.14327386668412e-5
60.0,1960.0,male,5.48943240372898e-5
61.0,1960.0,male,6.23347799233192e-5
62.0,1960.0,male,7.24649921974015e-5
63.0,1960.0,male,8.06300722681409e-5
64.0,1960.0,male,8.85933290844284e-5
65.0,1960.0,male,9.61260568051448e-5
66.0,1960.0,male,0.000103196199281941
67.0,1960.0,male,0.00011202397571757
68.0,1960.0,male,0.000122740918784567
69.0,1960.0,male,0.000134851430663665
70.0,1960.0,male,0.000145658277323688
71.0,1960.0,male,0.00016376502282563
72.0,1960.0,male,0.000181348646438314
73.0,1960.0,male,0.000199369827728556
74.0,1960.0,male,0.000227875420895472
75.0,1960.0,male,0.000239803547681289
76.0,1960.0,male,0.000254907357778355
77.0,1960.0,male,0.000278750923764541
78.0,1960.0,male,0.000312699489227203
79.0,1960.0,male,0.00035189585421589
80.0,1960.0,male,0.000389987772181237
81.0,1960.0,male,0.000424649650814502
82.0,1960.0,male,0.000465786281766213
83.0,1960.0,male,0.000526731702993475
84.0,1960.0,male,0.000589234463650058
85.0,1960.0,male,0.000626909382127876
86.0,1960.0,male,0.000657092935586011
87.0,1960.0,male,0.000712077438380502
88.0,1960.0,male,0.00072735450953559
89.0,1960.0,male,0.000781159702842287
90.0,1960.0,male,0.000822071190327967
91.0,1960.0,male,0.000867171192957194
92.0,1960.0,male,0.000958769098991989
93.0,1960.0,male,0.00105478519897253
94.0,1960.0,male,0.00109414655530994
95.0,1960.0,male,0.00129881693684089
96.0,1960.0,male,0.00147983048296341
97.0,1960.0,male,0.00161590171735803
98.0,1960.0,male,0.00249391605592439
99.0,1960.0,male,0.00387061329021175
100.0,1960.0,male,0.00387061329021175
101.0,1960.0,male,0.00387061329021175
102.0,1960.0,male,0.00387061329021175
103.0,1960.0,male,0.00387061329021175
0.0,1970.0,male,7.33928951582843e-5
1.0,1970.0,male,5.53618830207591e-6
2.0,1970.0,male,2.02680951796113e-6
3.0,1970.0,male,1.53366368661588e-6
4.0,1970.0,male,1.9172138790372e-6
5.0,1970.0,male,2.27341574662863e-6
6.0,1970.0,male,2.10900912620886e-6
7.0,1970.0,male,1.80762262692156e-6
8.0,1970.0,male,1.47887518791497e-6
9.0,1970.0,male,1.09538639238117e-6
10.0,1970.0,male,9.85828030139626e-7
11.0,1970.0,male,1.39669449550825e-6
12.0,1970.0,male,1.64324397324632e-6
13.0,1970.0,male,1.69803576126333e-6
14.0,1970.0,male,2.02680951796113e-6
15.0,1970.0,male,2.35562275909738e-6
16.0,1970.0,male,2.98595853704697e-6
17.0,1970.0,male,3.64385497519575e-6
18.0,1970.0,male,3.80835378870561e-6
19.0,1970.0,male,3.78093663343309e-6
20.0,1970.0,male,4.68584775224443e-6
21.0,1970.0,male,5.75567390262922e-6
22.0,1970.0,male,5.9477382376497e-6
23.0,1970.0,male,5.89286133852096e-6
24.0,1970.0,male,6.55145673353298e-6
25.0,1970.0,male,7.01805767469916e-6
26.0,1970.0,male,6.93571055373307e-6
27.0,1970.0,male,7.07295713132933e-6
28.0,1970.0,male,7.21021058917752e-6
29.0,1970.0,male,7.29256596669428e-6
30.0,1970.0,male,7.40237699030181e-6
31.0,1970.0,male,7.86912298172542e-6
32.0,1970.0,male,7.95149818172064e-6
33.0,1970.0,male,8.25356178761745e-6
34.0,1970.0,male,9.21489503177816e-6
35.0,1970.0,male,9.35225591094468e-6
36.0,1970.0,male,9.68195014046658e-6
37.0,1970.0,male,9.98420473111583e-6
38.0,1970.0,male,1.10286137658049e-5
39.0,1970.0,male,1.26234802710629e-5
40.0,1970.0,male,1.34762900462896e-5
41.0,1970.0,male,1.41091915770705e-5
42.0,1970.0,male,1.56783175312929e-5
43.0,1970.0,male,1.67524484057846e-5
44.0,1970.0,male,1.85711688907662e-5
45.0,1970.0,male,1.93155392568275e-5
46.0,1970.0,male,2.09980103682403e-5
47.0,1970.0,male,2.32337104823887e-5
48.0,1970.0,male,2.39793497277128e-5
49.0,1970.0,male,2.4973851373644e-5
50.0,1970.0,male,2.85957843230858e-5
51.0,1970.0,male,3.34417321154483e-5
52.0,1970.0,male,3.57985765226836e-5
53.0,1970.0,male,3.57153592307778e-5
54.0,1970.0,male,3.87127763688133e-5
55.0,1970.0,male,4.07962484057442e-5
56.0,1970.0,male,4.4244403556896e-5
57.0,1970.0,male,4.69726340325835e-5
58.0,1970.0,male,5.18512462189372e-5
59.0,1970.0,male,5.80246834482986e-5
60.0,1970.0,male,6.39317973837832e-5
61.0,1970.0,male,6.98516835983284e-5
62.0,1970.0,male,7.56155169783037e-5
63.0,1970.0,male,8.54560909995514e-5
64.0,1970.0,male,9.40567402665545e-5
65.0,1970.0,male,0.00010544315734916
66.0,1970.0,male,0.000117534389775307
67.0,1970.0,male,0.000128043436330493
68.0,1970.0,male,0.000137642714469758
69.0,1970.0,male,0.000150802894573893
70.0,1970.0,male,0.000164811627674474
71.0,1970.0,male,0.000174365834301552
72.0,1970.0,male,0.000204675472645982
73.0,1970.0,male,0.000219556544882274
74.0,1970.0,male,0.000230078210305003
75.0,1970.0,male,0.000259177884371332
76.0,1970.0,male,0.000286309417010193
77.0,1970.0,male,0.000309509407214836
78.0,1970.0,male,0.000343005895906422
79.0,1970.0,male,0.000363533642829632
80.0,1970.0,male,0.000405342429907768
81.0,1970.0,male,0.000462088714708059
82.0,1970.0,male,0.000495777664393759
83.0,1970.0,male,0.00051190402055338
84.0,1970.0,male,0.000519009963424189
85.0,1970.0,male,0.000622369171678495
86.0,1970.0,male,0.000655701062723918
87.0,1970.0,male,0.000696885137637457
88.0,1970.0,male,0.000738662322652663
89.0,1970.0,male,0.000782835496116038
90.0,1970.0,male,0.000822329974518691
91.0,1970.0,male,0.000865029890318317
92.0,1970.0,male,0.000957525862166796
93.0,1970.0,male,0.00105385967599869
94.0,1970.0,male,0.00109161628247936
95.0,1970.0,male,0.00130348479486721
96.0,1970.0,male,0.0014852886293566
97.0,1970.0,male,0.00180369783768097
98.0,1970.0,male,0.00247194695631899
99.0,1970.0,male,0.0032963791149568
100.0,1970.0,male,0.0032963791149568
101.0,1970.0,male,0.0032963791149568
102.0,1970.0,male,0.0032963791149568
103.0,1970.0,male,0.0032963791149568
0.0,1980.0,male,4.14354976158664e-5
1.0,1980.0,male,3.28747478108667e-6
2.0,1980.0,male,2.24601395764025e-6
3.0,1980.0,male,1.5884532817117e-6
4.0,1980.0,male,1.50626930021895e-6
5.0,1980.0,male,1.25973215618331e-6
6.0,1980.0,male,8.76274051722769e-7
7.0,1980.0,male,7.94111444584392e-7
8.0,1980.0,male,8.21498706339081e-7
9.0,1980.0,male,8.4888624205025e-7
10.0,1980.0,male,9.85828030139626e-7
11.0,1980.0,male,1.06799639081808e-6
12.0,1980.0,male,1.23234051047173e-6
13.0,1980.0,male,1.45148134969905e-6
14.0,1980.0,male,1.75282864580721e-6
15.0,1980.0,male,2.19121120238187e-6
16.0,1980.0,male,2.65706959088891e-6
17.0,1980.0,male,3.23265117596996e-6
18.0,1980.0,male,3.86318892292014e-6
19.0,1980.0,male,4.52129621053083e-6
20.0,1980.0,male,4.90526519298181e-6
21.0,1980.0,male,5.12470021929638e-6
22.0,1980.0,male,5.17956172395145e-6
23.0,1980.0,male,5.12470021929638e-6
24.0,1980.0,male,5.09726987919932e-6
25.0,1980.0,male,5.01498050776581e-6
26.0,1980.0,male,4.98755126688874e-6
27.0,1980.0,male,4.98755126688874e-6
28.0,1980.0,male,5.04241002343954e-6
29.0,1980.0,male,5.15213083421182e-6
30.0,1980.0,male,5.37158564766979e-6
31.0,1980.0,male,5.70080085292872e-6
32.0,1980.0,male,6.16725683396375e-6
33.0,1980.0,male,6.74357690260825e-6
34.0,1980.0,male,7.29256596669428e-6
35.0,1980.0,male,7.86912298172542e-6
36.0,1980.0,male,8.41833780182459e-6
37.0,1980.0,male,9.07754104363717e-6
38.0,1980.0,male,9.7094264517394e-6
39.0,1980.0,male,1.03414577266302e-5
40.0,1980.0,male,1.12485401270481e-5
41.0,1980.0,male,1.25134596465383e-5
42.0,1980.0,male,1.39715918418341e-5
43.0,1980.0,male,1.52928348531819e-5
44.0,1980.0,male,1.65320795100594e-5
45.0,1980.0,male,1.50725834024423e-5
46.0,1980.0,male,2.32060981134203e-5
47.0,1980.0,male,2.24054605261169e-5
48.0,1980.0,male,2.46146841075692e-5
49.0,1980.0,male,2.6991589322432e-5
50.0,1980.0,male,2.95919645291832e-5
51.0,1980.0,male,3.2693511798104e-5
52.0,1980.0,male,3.60205016675402e-5
53.0,1980.0,male,3.87960848165902e-5
54.0,1980.0,male,4.1769078201655e-5
55.0,1980.0,male,4.4661813685498e-5
56.0,1980.0,male,4.78362120135468e-5
57.0,1980.0,male,5.12653535563629e-5
58.0,1980.0,male,5.49781263171221e-5
59.0,1980.0,male,5.87518861753455e-5
60.0,1980.0,male,6.24748319073715e-5
61.0,1980.0,male,6.61187003458075e-5
62.0,1980.0,male,7.00202089016029e-5
63.0,1980.0,male,7.46024528821716e-5
64.0,1980.0,male,8.01789498645931e-5
65.0,1980.0,male,8.70383924302853e-5
66.0,1980.0,male,9.47368909571344e-5
67.0,1980.0,male,0.000102940333684659
68.0,1980.0,male,0.000113907118464453
69.0,1980.0,male,0.000124660104099285
70.0,1980.0,male,0.000138909802612851
71.0,1980.0,male,0.000152741858509095
72.0,1980.0,male,0.000169235041980193
73.0,1980.0,male,0.000184304903570155
74.0,1980.0,male,0.000199134259752051
75.0,1980.0,male,0.000219259909138234
76.0,1980.0,male,0.000240490997479158
77.0,1980.0,male,0.000258365369812593
78.0,1980.0,male,0.000280904030951888
79.0,1980.0,male,0.000307119282568402
80.0,1980.0,male,0.000337239766884522
81.0,1980.0,male,0.000371926023946948
82.0,1980.0,male,0.000411603946042198
83.0,1980.0,male,0.000455840159407234
84.0,1980.0,male,0.000502907621086614
85.0,1980.0,male,0.000550363182778518
86.0,1980.0,male,0.000600155327801605
87.0,1980.0,male,0.000657510635461147
88.0,1980.0,male,0.000720079257465885
89.0,1980.0,male,0.000788051587513601
90.0,1980.0,male,0.000862702654034236
91.0,1980.0,male,0.000793533712014975
92.0,1980.0,male,0.0011845498982042
93.0,1980.0,male,0.00113283944281443
94.0,1980.0,male,0.00123798727721533
95.0,1980.0,male,0.00135765517010462
96.0,1980.0,male,0.00148835183697989
97.0,1980.0,male,0.00163682883563351
98.0,1980.0,male,0.00176289337521534
99.0,1980.0,male,0.00189778031644844
100.0,1980.0,male,0.00211692158028727
101.0,1980.0,male,0.00239693993113013
102.0,1980.0,male,0.00250872911823742
103.0,1980.0,male,0.00250872911823742
0.0,1982.0,male,4.35210433806309e-5
1.0,1982.0,male,1.94461237749108e-6
2.0,1982.0,male,1.39669449550825e-6
3.0,1982.0,male,1.39669449550825e-6
4.0,1982.0,male,1.5884532817117e-6
5.0,1982.0,male,1.23234051047173e-6
6.0,1982.0,male,1.06799639081808e-6
7.0,1982.0,male,1.64324397324632e-6
8.0,1982.0,male,1.80762262692156e-6
9.0,1982.0,male,1.47887518791497e-6
10.0,1982.0,male,7.66724456780091e-7
11.0,1982.0,male,1.39669449550825e-6
12.0,1982.0,male,1.34190873760268e-6
13.0,1982.0,male,1.12277666795556e-6
14.0,1982.0,male,1.69803576126333e-6
15.0,1982.0,male,1.23234051047173e-6
16.0,1982.0,male,4.21964406742172e-6
17.0,1982.0,male,4.57614562558614e-6
18.0,1982.0,male,3.75351975270932e-6
19.0,1982.0,male,4.10996061851515e-6
20.0,1982.0,male,4.3567545579298e-6
21.0,1982.0,male,6.11237553482706e-6
22.0,1982.0,male,3.50678017999729e-6
23.0,1982.0,male,5.70080085292872e-6
24.0,1982.0,male,6.46912364490426e-6
25.0,1982.0,male,4.93269360950224e-6
26.0,1982.0,male,5.67336474048292e-6
27.0,1982.0,male,4.57614562558614e-6
28.0,1982.0,male,4.87783705123632e-6
29.0,1982.0,male,5.8654233014189e-6
30.0,1982.0,male,5.5910580526963e-6
31.0,1982.0,male,5.5910580526963e-6
32.0,1982.0,male,6.79847085569901e-6
